"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
1645,657571,"Ferguson, Caleb",3649,45.1,0.241,0.094,0.328,0.335,0.302,0.293,0.229,87,361,86.7,11.2,2503,91.4,91.36,212,799,846,0,6.24,109,152,119,149,299,317,292,"0.503","-0.503","68.6","6.8",412,255,64,17,1,5,107,26,40,9.7,2.08527,0.68746,0.11266,-0.0477,"91.1",155,36.07843137254902,3.1372549019607843,1.9417475728155338,5.74,2.46,0.02,2.57,0.333,8,"-0.030577508",0.322,0.319,"0.030577508",0.012,0.01100000000000001,0.016,0.009,26.5,"39.6",2.946785592854281,8.031014216395858,32.036498725036544,0.3782608695652174,36.61722598743542,24.29905656875473
1541,572020,"Paxton, James",3400,45.3,0.246,0.156,0.269,0.401,0.325,0.343,0.253,82,334,89.8,15,2028,88.5,89.03,152,723,818,0.5,6.52,110,152,121,148,302,318,291,"-3.295","3.295","69.5","7.0",390,277,53,17,1,11,64,16.4,48,12.3,2.30383,0.63646,0.59789,-0.41019,"91.8",169,43.47826086956522,8.333333333333332,5.897435897435897,6.09,2.22,-0.09,2.56,0.338,23,"0.213822193",0.348,0.417,"-0.213822193",-0.007,-0.009999999999999953,-0.016,-0.018,21,"43.1",7.4680186638427255,1.6290559216016978,30.850616219679132,0.46153846153846156,35.99211690756907,29.115462771087103
1517,676508,"Casparius, Ben",1518,99.9,0.259,0.148,0.318,0.407,0.318,0.305,0.241,93,359,87.1,18.7,2785,89.6,88.84,213,742,775,-0.7999999999999972,5.8,111,150,123,150,297,317,295,"3.419","-3.419","68.9","7.1",393,274,59,24,1,9,87,22.1,29,7.4,2.46276,0.41729,-0.47605,-0.15871,"91.1",164,32.11678832116788,7.2992700729927,5.089058524173027,6.17,-0.81,0.27,2.4,0.319,20,"-0.225379038",0.302,0.392,"0.225379038",0.018,0.017000000000000015,0.015,0.013,28.7,"46.3",8.650840268717621,-0.26095257501205205,31.809658136736363,0.5089163237311386,37.20641132789456,28.99764874001981
1469,543339,"Hudson, Daniel",1470,99.9,0.196,0.142,0.241,0.338,0.264,0.29,0.209,65,331,89.2,15.1,2493,92.3,92.57,245,746,723,0.29999999999999716,6.41,114,151,123,150,297,316,295,"6.911","-6.911","70.7","7.3",364,236,41,12,1,11,98,26.9,27,7.4,1.77445,0.91149,0.45014,-0.13721,"91.9",160,44.91525423728814,9.745762711864407,6.318681318681318,5.5,-2.85,0.16,2.21,0.262,23,"-0.470456093",0.274,0.388,"0.470456093",-0.013,-0.01200000000000001,-0.05,-0.026,32.8,"30.6",10.834281938400123,-1.5264478657407359,31.79009819947811,0.535181236673774,38.2184986135564,30.660678504348954
1420,595014,"Treinen, Blake",1435,99,0.212,0.146,0.279,0.358,0.285,0.271,0.2,67,316,86.9,13.9,2470,89.9,88.7,184,675,745,-1.2000000000000028,5.59,114,151,123,150,296,315,293,"9.853","-9.853","68.2","7.3",356,214,41,16,0,10,104,29.2,34,9.6,2.57229,0.28696,-0.01462,0.11438,"91.5",154,35.37735849056604,6.60377358490566,3.932584269662921,6.23,-2.87,0.21,2.38,0.295,14,"-0.693873239",0.285,0.328,"0.693873239",0.012,0.010000000000000009,0.03,0.014,27.3,"32.2",9.644041569861738,-3.183977467709514,32.89082989318813,0.49517684887459806,35.8116110153588,30.914422883672042
1391,686752,"Pepiot, Ryan",6241,22.3,0.189,0.178,0.213,0.367,0.289,0.298,0.207,53,281,86.5,20.1,2420,90.7,91.55,181,642,749,0.8999999999999915,6.76,113,154,125,150,297,318,296,"4.571","-4.571","69.1","7.2",319,201,29,11,0,13,80,25.1,32,10,1.77457,1.00723,0.70464,-0.2429,"91.0",175,33.33333333333333,9.45273631840796,5.956112852664576,5.77,-1.69,-0.27,2.35,0.285,19,"-0.328612509",0.301,0.371,"0.328612509",-0.018,-0.016000000000000014,-0.004,-0.009,28.2,"37.9",9.449226135146484,-2.754038408289153,32.370653754470524,0.5448717948717948,37.093226284595055,31.11186117497031
1282,571760,"Heaney, Andrew",8659,14.8,0.221,0.221,0.299,0.441,0.318,0.291,0.201,64,290,89.7,16.9,2470,89.3,88.81,232,652,630,-0.5,6.11,109,155,117,146,298,315,289,"-9.105","9.105","70.1","7.5",321,180,31,17,1,15,112,34.9,20,6.2,2.10257,0.79828,0.73286,-0.48873,"91.7",173,47.19101123595505,11.235955056179774,6.230529595015576,5.11,2.9,-0.18,2.46,0.291,20,"0.710218409",0.274,0.392,"-0.710218409",0.02,0.01699999999999996,0.049,0.027,35.6,"27.1",14.995532164660517,-5.002713967206341,35.466289071133794,0.6086956521739131,34.98186435224619,37.31665972255044
1266,622075,"Almonte, Yency",1549,81.7,0.203,0.113,0.251,0.317,0.275,0.301,0.228,61,300,86,12,2325,89.3,89.8,177,559,707,0.5,6.63,111,152,119,150,300,319,294,"11.5","-11.5","67.1","7.4",342,219,43,10,0,8,82,24,33,9.6,2.33313,0.5706,0.11133,-0.09586,"91.4",136,29.03225806451613,5.990783410138248,3.8011695906432745,5.72,-1.53,0.11,2.11,0.298,13,"-0.908372828",0.322,0.352,"0.908372828",-0.025,-0.02400000000000002,-0.035,-0.026,31.7,"37.3",12.71636180639788,-5.791801134675441,33.10854682732314,0.4927536231884058,37.03967774036737,32.24580271962204
1244,676263,"Dreyer, Jack",1264,98.4,0.201,0.107,0.258,0.309,0.248,0.262,0.201,60,298,89.1,16.2,2392,89.5,89.9,168,631,613,0.4000000000000057,6.55,109,150,119,148,297,316,292,"19.91","-19.91","70.3","7.1",332,224,38,16,2,4,81,24.4,27,8.1,2.07199,0.79845,0.1191,-0.06132,"91.8",159,41.70403587443946,5.829596412556054,3.91566265060241,5.95,1.33,-0.01,2.42,0.264,13,"-1.600482315",0.266,0.336,"1.600482315",0,-0.0020000000000000018,-0.027,-0.014,26.6,"56.4",7.881590933527278,-0.008065269398003502,31.770300318092985,0.5206611570247934,35.926825205624674,29.193247749679376
1077,518886,"Kimbrel, Craig",3449,31.2,0.227,0.124,0.313,0.351,0.301,0.295,0.203,51,225,89.1,14.8,2351,92.6,93.23,142,486,591,0.6000000000000085,6.69,112,155,119,148,299,318,295,"2.394","-2.394",,,260,155,32,14,1,4,72,27.7,28,10.8,2.03358,0.6502,0.32906,0.05443,"91.8",174,43.87096774193549,9.032258064516128,5.384615384615385,4.75,-2.9,0.29,2.32,0.324,14,"-0.222284123",0.304,0.364,"0.222284123",0.024,0.020000000000000018,-0.013,0.006,29.2,"23.8",,,,,,
1046,458681,"Lynn, Lance",7236,14.5,0.238,0.222,0.232,0.46,0.328,0.337,0.25,59,248,87.1,20.4,2388,89.7,90.25,122,509,537,0.5999999999999943,6.53,114,150,123,151,297,318,296,"-2.762","2.762","69.7","7.1",273,201,36,7,0,16,47,17.2,22,8.1,2.06255,0.77912,0.22209,-0.08685,"91.5",176,37,9.5,6.95970695970696,5.57,-2.97,-0.01,2.53,0.305,19,"0.264053537",0.316,0.468,"-0.264053537",-0.012,-0.01100000000000001,-0.008,-0.009,24,"33.2",8.276291886884001,2.7721591818259927,30.550341642531748,0.5926680244399185,37.36182347123109,28.85099080059251
1031,660271,"Ohtani, Shohei",5757,17.9,0.197,0.084,0.278,0.282,0.234,0.248,0.206,47,238,86.2,13.6,2445,91.1,91.72,163,511,520,0.6000000000000085,6.62,112,150,121,150,297,319,295,"18.714","-18.714","69.3","7.2",256,161,33,11,0,3,80,31.3,14,5.5,2.31661,0.49308,-0.0644,-0.13042,"91.4",151,33.125,3.75,2.34375,5.73,-2.2,0.21,2.16,0.242,6,"-1.815130941",0.253,0.305,"1.815130941",-0.009,-0.01100000000000001,-0.023,-0.014,31.9,"35.5",9.038039333945164,-2.079329048498888,32.46895766345336,0.41164658634538154,36.52931051647842,31.10566992891012
1028,605483,"Snell, Blake",8318,12.4,0.23,0.086,0.32,0.315,0.278,0.283,0.224,51,222,83.9,4.8,2295,88.9,89.7,173,486,542,0.7999999999999972,6.76,107,151,121,148,299,316,289,"9.856","-9.856","68.1","7.3",254,156,38,10,0,3,72,28.3,26,10.2,2.12284,0.79984,0.17126,-0.20626,"91.5",138,33.97435897435898,5.769230769230769,3.543307086614173,6.52,1.99,-0.01,2.17,0.307,9,"-0.958754864",0.305,0.322,"0.958754864",0.006,0.0020000000000000018,-0.007,-0.005,35.6,"56.0",10.226349687721456,-3.6441345250876345,33.3052668550497,0.4418103448275862,37.73172095668331,32.25078897939147
1014,656945,"Scott, Tanner",4698,21.6,0.243,0.193,0.285,0.436,0.316,0.311,0.248,59,243,89.8,17.5,2590,93,93.02,167,563,451,0,6.21,108,151,120,148,299,316,294,"0.829","-0.829","69.6","7.2",267,178,38,7,2,12,68,25.5,17,6.4,1.86866,0.77574,0.04878,-0.03992,"92.1",162,41.57303370786517,8.426966292134832,5.617977528089887,5.24,2.51,-0.25,2.24,0.301,15,"-0.081755424",0.307,0.41,"0.081755424",-0.005,-0.006000000000000005,0.026,0.005,29.7,"34.4",8.023778300384436,-2.107730585862123,32.223747231969675,0.44972577696526506,34.71160149884647,29.522545974087212
967,656427,"Flaherty, Jack",9142,10.6,0.245,0.175,0.301,0.42,0.317,0.335,0.264,52,212,88.5,17.3,2325,86.5,86.99,131,433,534,0.5,6.52,114,150,123,151,296,315,293,"-0.01","0.01","69.3","7.3",234,153,33,10,0,9,61,26.1,19,8.1,2.60567,0.49107,-0.17831,0.04233,"91.9",169,35.947712418300654,7.8431372549019605,5.128205128205128,5.35,-2.51,-0.12,1.99,0.309,12,"0.001034126",0.327,0.441,"-0.001034126",-0.019,-0.018000000000000016,-0.021,-0.018,30.3,"27.0",10.377384332321885,-4.178437213287189,33.52570217991126,0.4363207547169811,37.30061236712725,33.433268033302035
940,669952,"White, Mitch",2389,39.3,0.237,0.135,0.276,0.372,0.299,0.318,0.254,51,215,87.6,15.8,2332,88.7,88.59,88,437,503,-0.10000000000000853,6.26,109,156,120,149,299,316,295,"-1.687","1.687",,,237,169,35,9,1,6,47,19.8,19,8,2.5446,0.39974,-0.04618,-0.07514,"91.2",158,33.33333333333333,7.142857142857142,5.063291139240507,6.03,-1.93,0.16,2.22,0.304,12,"0.179468085",0.322,0.395,"-0.179468085",-0.017,-0.018000000000000016,-0.023,-0.019,20.1,"44.5",,,,,,
904,518489,"Brasier, Ryan",2677,33.8,0.174,0.1,0.213,0.274,0.218,0.265,0.211,40,230,88.2,12.9,2347,91,92.18,122,485,419,1.2000000000000028,6.86,115,149,123,151,299,318,294,"19.951","-19.951","69.4","7.1",254,174,26,9,1,4,63,24.8,16,6.3,2.07343,0.69531,0.16747,0.20862,"91.5",145,39.08045977011494,5.747126436781609,3.937007874015748,5.77,-1.42,0.13,2.3,0.225,10,"-2.206969027",0.265,0.337,"2.206969027",-0.037,-0.04000000000000001,-0.063,-0.047,25.2,"42.2",9.654492786566182,-1.4589570661734237,33.53449025152575,0.4905149051490515,35.87010227335391,30.206354140969257
884,592789,"Syndergaard, Noah",3435,25.7,0.313,0.238,0.326,0.551,0.379,0.361,0.292,71,227,87.8,12.4,2016,88.7,89.29,82,429,455,0.5999999999999943,6.62,114,149,116,150,295,318,296,"-14.859","14.859",,,246,193,44,12,3,12,38,15.4,9,3.7,2.13624,0.78627,0.6309,-0.13783,"92.3",173,39.89637305699482,8.290155440414509,6.504065040650407,6.31,-0.93,-0.02,2.34,0.35,16,"1.680882353",0.334,0.503,"-1.680882353",0.021,0.01599999999999996,0.048,0.018,19.1,"40.8",,,,,,
883,808963,"Sasaki, Roki",886,99.7,0.234,0.197,0.257,0.431,0.349,0.362,0.246,44,188,89.2,13.7,1561,90.2,91.37,97,385,498,1.2000000000000028,7.07,113,150,121,151,295,317,297,"-4.505","4.505","69.0","7.2",224,146,26,8,1,9,43,19.2,32,14.3,2.40362,0.44622,0.32457,-0.14485,"92.0",166,43.15068493150685,10.95890410958904,7.142857142857142,6.19,-2.24,-0.28,2.14,0.354,16,"0.510192525",0.365,0.463,"-0.510192525",-0.012,-0.01100000000000001,-0.032,-0.013,25.2,"45.8",9.607355167497708,-0.9074217957526782,32.70553237872555,0.5349462365591398,36.174283699782286,31.319773446621937
762,489446,"Yates, Kirby",3007,25.3,0.239,0.277,0.293,0.516,0.354,0.318,0.227,38,159,87.8,17.8,1858,89.9,89.48,138,391,371,-0.4000000000000057,6.1,112,150,122,149,300,317,294,"-5.643","5.643","70.9","7.2",179,108,12,17,0,9,52,29.1,18,10.1,2.17349,0.66983,1.08021,0.3178,"91.7",174,42.592592592592595,12.962962962962962,7.82122905027933,5.15,-2.53,-0.02,2.12,0.318,14,"0.740551181",0.308,0.423,"-0.740551181",0.012,0.010000000000000009,0.093,0.036,35.3,"19.0",7.875165206158161,-0.13176762317825308,33.70174037145942,0.42063492063492064,35.6551256243315,29.41504960395425
721,523260,"Kelly, Joe",1976,36.5,0.222,0.118,0.313,0.34,0.306,0.317,0.213,34,153,86.8,5.1,2461,94.2,93.93,82,325,396,-0.29999999999999716,6.13,114,150,122,151,297,317,295,"1.51","-1.51","67.3","7.0",183,101,24,6,0,4,54,29.5,22,12,2.29111,0.30052,0.45717,0.00408,"91.1",152,39.603960396039604,10.891089108910892,6.0109289617486334,5.26,-1.81,0.09,2.2,0.337,11,"-0.209431345",0.333,0.362,"0.209431345",0.009,0.0040000000000000036,-0.022,-0.011,25.2,"28.6",5.168449252388178,4.808894012727433,33.29752642482582,0.4225352112676056,36.28791379372073,25.474670164965488
702,677865,"Bruihl, Justin",1297,54.1,0.258,0.163,0.282,0.421,0.321,0.323,0.263,46,178,87.1,12.6,2297,84.8,85.43,88,351,351,0.6000000000000085,6.62,109,153,117,149,297,317,293,"0.516","-0.516","71.9","7.4",202,151,30,9,1,6,32,15.8,14,6.9,2.78873,0.40273,-0.22541,0.0379,"92.2",146,35.76158940397351,6.622516556291391,4.9504950495049505,5.6,3.01,-0.24,2.39,0.327,10,"-0.073504274",0.331,0.421,"0.073504274",-0.005,-0.0040000000000000036,0,-0.002,25.1,"39.2",13.480411469484304,-7.465904735616889,31.450137329803095,0.6111111111111112,35.732120444689585,35.52164607334431
663,571946,"Miller, Shelby",2372,28,0.135,0.106,0.167,0.241,0.222,0.283,0.187,19,141,89.1,14.4,2136,89.6,91.19,74,285,378,1.6000000000000085,7.23,117,150,121,151,298,319,296,"13.671","-13.671","70.2","7.1",163,100,10,6,0,3,42,25.8,19,11.7,1.85795,1.00385,0.579,-0.17644,"91.9",160,37,7.000000000000001,4.294478527607362,5.32,-1.54,-0.11,2.4,0.247,7,"-2.06199095",0.292,0.354,"2.06199095",-0.052,-0.044999999999999984,-0.113,-0.061,26,"45.7",7.068392128542223,3.237644547645975,31.69136238710583,0.5375,35.04205713081988,27.82075588291794
596,456034,"Price, David",603,98.8,0.242,0.178,0.281,0.42,0.301,0.305,0.251,38,157,89.1,6.3,1886,90,89.49,54,290,306,-0.5,5.99,113,154,119,149,298,316,293,"1.081","-1.081",,,167,121,22,10,0,6,37,22.2,9,5.4,2.05149,0.78407,0.79025,-0.28494,"92.0",153,38.333333333333336,7.5,5.389221556886228,5.94,2.46,0.04,2.25,0.283,9,"-0.181375839",0.292,0.423,"0.181375839",-0.009,-0.009000000000000008,-0.003,-0.004,18.6,"35.4",,,,,,
596,656629,"Kopech, Michael",5824,10.2,0.129,0.052,0.184,0.181,0.223,0.282,0.19,15,116,87.8,17.1,2622,96.6,97.42,92,267,329,0.8000000000000114,6.8,113,149,123,150,299,318,297,"8.42","-8.42","68.2","6.8",141,77,11,3,0,1,41,29.1,23,16.3,1.24715,1.21424,0.49992,-0.09911,"90.7",178,40.25974025974026,5.194805194805195,2.8368794326241136,5.74,-2.19,0.05,2.73,0.27,4,"-1.412751678",0.32,0.281,"1.412751678",-0.061,-0.04999999999999999,-0.1,-0.059,34.5,"46.0",5.6107414041367445,6.640586186561664,29.734537923959426,0.5057034220532319,36.368745644948795,24.253675048017005
534,641703,"Honeywell, Brent",1542,34.6,0.244,0.134,0.257,0.378,0.301,0.345,0.281,29,119,87.8,11.9,2192,89.3,89.17,37,246,288,-0.09999999999999432,6.13,115,149,126,151,297,318,296,"3.962","-3.962","67.9","7.0",135,106,19,7,0,3,17,12.6,10,7.4,2.20161,0.69444,0.29524,-0.2373,"91.6",164,40.56603773584906,5.660377358490567,4.444444444444445,6.19,-0.87,-0.07,2.3,0.308,6,"-0.741947566",0.344,0.444,"0.741947566",-0.037,-0.035999999999999976,-0.066,-0.044,15,"45.2",6.137714801275638,3.153076812629765,32.146890643779464,0.47280334728033474,37.17014290826039,26.815879004282543
512,669422,"Sauer, Matt",839,61,0.299,0.222,0.326,0.521,0.37,0.34,0.281,35,117,89.6,12.8,2281,90.2,90.57,50,260,252,0.3999999999999915,6.52,111,151,124,150,296,318,299,"-7.744","7.744","69.2","7.0",129,95,22,6,1,6,24,18.6,8,6.2,2.16479,0.65529,0.17303,0.01131,"91.6",165,36.84210526315789,8.421052631578947,6.2015503875969,5.99,-2.37,-0.02,2.31,0.349,8,"1.5125",0.332,0.462,"-1.5125",0.018,0.01699999999999996,0.059,0.03,19.2,"44.5",8.424142617781909,0.09642133097204741,31.064331605233168,0.46215139442231074,36.44157199309789,30.167929925430602
510,624647,"González, Victor",900,56.7,0.223,0.107,0.278,0.331,0.276,0.279,0.221,27,121,86.6,0.8,2197,91.6,91.4,68,233,277,-0.19999999999998863,6.25,113,150,118,150,297,318,294,"5.064","-5.064","69.2","7.1",135,92,18,7,0,2,30,22.2,10,7.4,2.37882,0.36448,0.99935,-0.10232,"91.5",135,29.347826086956523,6.521739130434782,4.444444444444445,4.82,2.28,0.02,2.03,0.296,6,"-0.992941176",0.295,0.333,"0.992941176",0.002,0.0010000000000000009,-0.002,-0.003,29.2,"23.2",7.161314312876458,1.2107224511920724,32.10883683236961,0.4339622641509434,36.69319360960458,31.007319844363167
505,472610,"García, Luis",3913,12.9,0.312,0.156,0.393,0.468,0.368,0.35,0.283,34,109,91.6,-0.3,2039,89.3,89.6,53,245,260,0.29999999999999716,6.53,112,149,124,148,297,315,295,"-3.273","3.273","69.1","7.2",126,86,21,10,2,1,24,19,16,12.7,2.38287,0.52397,0.24,-0.20651,"92.6",123,50,8.13953488372093,5.555555555555555,6.22,-2.4,0.07,1.96,0.4,7,"0.648118812",0.376,0.447,"-0.648118812",0.029,0.02400000000000002,0.021,0.018,21.6,"44.6",9.789329927813784,-1.7952066399687832,33.35587140289684,0.4595744680851064,37.222829389164644,31.107082396914794
487,670990,"Ramírez, Yohan",2939,16.6,0.283,0.159,0.345,0.442,0.358,0.337,0.249,32,113,87,12,2343,89.3,90.43,43,212,275,1.1000000000000085,7.04,108,149,120,148,296,316,292,"-3.807","3.807","68.7","7.0",134,89,22,5,2,3,27,20.1,11,8.2,2.56396,0.34895,0.18745,0.18076,"91.6",136,35.95505617977528,6.741573033707865,4.477611940298507,5.15,-2.29,0.24,2.26,0.379,6,"0.781724846",0.351,0.41,"-0.781724846",0.034,0.028000000000000025,0.032,0.021,20.3,"25.7",8.485447136273692,-4.947942506053807,33.90227744428196,0.40609137055837563,33.997590158388014,31.21850395785291
483,642152,"Trivino, Lou",1804,26.8,0.293,0.121,0.329,0.414,0.335,0.347,0.269,29,99,83.6,18.7,2222,89.2,89.35,53,228,255,0.20000000000000284,6.35,110,150,119,148,298,316,293,"-1.09","1.09","70.0","7.3",115,85,22,4,1,2,18,15.7,8,7,2.39762,0.50904,0.10544,-0.13784,"90.9",145,29.411764705882355,9.411764705882353,6.956521739130435,6.01,-1.21,0.08,2.45,0.36,8,"0.225672878",0.348,0.435,"-0.225672878",0.024,0.01200000000000001,-0.021,-0.012,23.2,"34.0",9.882712037007256,-4.283238817726305,31.484601673597776,0.5681818181818182,37.62344488233528,31.491061589697775
461,656578,"Jackson, Andre",1158,39.8,0.274,0.204,0.313,0.478,0.339,0.336,0.27,31,113,89.5,14.1,2018,89.7,90.24,60,245,216,0.5,6.6,113,151,120,148,299,317,295,"-2.103","2.103",,,121,89,19,6,1,5,25,20.7,7,5.8,1.90499,0.94811,0.78641,0.12011,"91.7",161,38.63636363636363,10.227272727272728,7.43801652892562,5.98,-1.69,0.05,2.37,0.317,9,"0.456182213",0.312,0.472,"-0.456182213",0.004,0.0050000000000000044,0.006,0.003,24.5,"53.8",,,,,,
428,694361,"Klein, Will",576,74.3,0.238,0.048,0.364,0.286,0.293,0.296,0.219,20,84,88,4.8,2266,93.4,93.93,49,188,240,0.5,6.57,111,150,121,151,293,317,296,"2.602","-2.602","66.1","6.4",100,55,16,4,0,0,30,30,13,13,2.08771,0.54979,0.10052,0.01447,"91.1",169,37.03703703703704,5.555555555555555,3,5.84,-1.34,0.27,2.65,0.35,3,"-0.607943925",0.337,0.316,"0.607943925",0.019,0.012999999999999956,-0.03,-0.003,26.1,"51.5",1.8158123893552678,12.794350484607932,29.689929754707276,0.358695652173913,35.23811311698385,22.786248879926614
426,683618,"Henriquez, Edgardo",428,99.5,0.235,0.098,0.297,0.333,0.288,0.275,0.201,24,102,83.9,12.3,2517,96.4,97.16,56,210,216,0.7999999999999972,6.64,112,150,123,149,299,318,295,"1.103","-1.103","69.1","7.1",114,76,18,4,0,2,27,23.7,10,8.8,1.6812,0.79409,0.37278,0.13136,"91.4",145,30.666666666666664,6.666666666666667,4.385964912280701,5.94,-1.72,0.22,2.24,0.307,5,"-0.258920188",0.28,0.324,"0.258920188",0.034,0.02699999999999997,0.009,0.013,26.7,"41.7",8.283026688139012,-2.9768568007822647,32.598662839918994,0.5436893203883495,34.69520695922952,29.394290905450788
394,606625,"Moronta, Reyes",691,57,0.198,0.209,0.222,0.407,0.31,0.291,0.187,17,86,85.3,24.4,2339,89.3,89.5,52,181,213,0.20000000000000284,6.36,111,155,121,150,300,316,293,"-0.764","0.764",,,98,59,9,3,0,5,27,27.6,10,10.2,2.07799,0.82115,0.04089,-0.38424,"91.0",164,36.206896551724135,10.344827586206897,6.122448979591836,5.3,-1.32,0.3,1.9,0.296,6,"0.193908629",0.287,0.364,"-0.193908629",0.011,0.009000000000000008,0.043,0.019,28.7,"33.6",,,,,,
342,455119,"Martin, Chris",3010,11.4,0.135,0.056,0.2,0.191,0.152,0.203,0.163,12,89,84.3,18.3,2156,93.3,93.63,49,197,145,0.29999999999999716,6.45,113,155,120,148,297,316,295,"9.251","-9.251",,,92,56,9,2,0,1,34,37,1,1.1,1.79228,0.83079,0.35988,0.12082,"91.0",157,35.714285714285715,7.142857142857142,4.3478260869565215,6.11,-2.91,-0.03,2.69,0.152,4,"-2.70497076",0.183,0.274,"2.70497076",-0.028,-0.031,-0.083,-0.051,24.9,"39.2",,,,,,
329,681402,"Varland, Gus",974,33.8,0.279,0.162,0.36,0.441,0.364,0.353,0.271,19,68,89.3,8.6,2173,92.4,92.45,43,156,173,0,6.33,115,150,127,151,298,318,295,"-2.797","2.797","68.9","6.9",82,52,11,6,1,1,17,20.7,12,14.6,2.19255,0.48979,0.40787,-0.01049,"91.6",151,52,6,3.6585365853658534,5.22,-1.56,0.22,2.23,0.395,3,"0.850151976",0.389,0.409,"-0.850151976",0.008,0.006000000000000005,0.032,0.011,27.6,"42.8",4.918744672623573,5.443895425096143,31.205261102312168,0.4594594594594595,35.845510340716,26.902336648161747
295,689981,"Ryan, River",296,99.7,0.208,0.069,0.264,0.278,0.263,0.307,0.231,15,72,84.3,9.8,2391,92,92.24,33,138,157,0.20000000000000284,6.54,115,149,123,150,293,318,289,"2.842","-2.842","70.4","7.2",81,54,12,2,0,1,18,22.2,9,11.1,2.30447,0.42349,0.25868,0.0081,"90.5",139,27.77777777777778,7.4074074074074066,4.938271604938271,5.59,-2.2,0.14,2.25,0.296,4,"-0.963389831",0.317,0.373,"0.963389831",-0.023,-0.02100000000000002,-0.095,-0.044,23.9,"37.7",7.806305712142033,0.5739615332709964,31.9892739251487,0.5912408759124088,36.64962980604717,28.424142930902395
269,656848,"Petersen, Michael",827,32.5,0.259,0.259,0.268,0.519,0.374,0.345,0.237,14,54,88.9,23.2,2189,94.5,95.08,27,140,129,0.5999999999999943,6.53,118,151,129,150,298,319,294,"-5.548","5.548","69.8","7.0",64,44,6,5,0,3,11,17.2,8,12.5,1.48223,1.08116,0.47461,0.003,"91.2",184,38.63636363636363,6.8181818181818175,4.6875,6.32,-1.22,0.08,2.62,0.359,3,"2.062453532",0.34,0.455,"-2.062453532",0.022,0.01899999999999996,0.064,0.029,19.3,"48.4",9.00094658966442,1.459525574509304,30.286157233140727,0.5882352941176471,34.649859013631364,27.67413042765714
213,656420,"Feyereisen, J.P.",609,35,0.345,0.291,0.375,0.636,0.444,0.43,0.317,19,55,90.8,17.5,2232,88.7,88.16,24,110,103,-0.5,5.97,116,150,128,150,297,318,294,"-7.846","7.846","70.8","7.5",62,44,11,4,0,4,11,17.7,6,9.7,2.14582,0.78014,0.35728,-0.1169,"92.1",167,39.53488372093023,16.27906976744186,11.29032258064516,6.22,-0.69,0,2.43,0.419,7,"3.683568075",0.394,0.635,"-3.683568075",0.028,0.024999999999999967,0.001,0.014,21.8,"46.3",12.100475091184897,-5.170480225344546,30.91399322251322,0.6161616161616161,37.94132520960478,32.6229724122455
194,687798,"Robertson, Nick",617,31.4,0.37,0.196,0.5,0.565,0.421,0.358,0.313,17,46,93.1,4.1,2015,91.2,92.85,24,90,104,1.7000000000000028,7.22,112,149,124,151,298,322,294,"-4.249","4.249","66.9","6.8",50,33,11,4,1,1,13,26,4,8,1.88371,0.86613,0.92263,-0.12613,"92.5",168,51.515151515151516,6.0606060606060606,4,5.87,-1.42,0.05,2.28,0.42,2,"2.190206186",0.368,0.448,"-2.190206186",0.057,0.05199999999999999,0.117,0.063,26.7,"35.2",4.682855334187208,-8.200122743183993,30.143196296924046,0.6875,36.79931800539652,30.14582959648756
194,598286,"Ramirez, Nick",857,22.6,0.333,0.093,0.353,0.426,0.353,0.417,0.333,18,54,92.7,9.5,1987,83.2,82.03,18,92,102,-1.2000000000000028,5.55,112,148,123,148,295,312,288,"-2.216","2.216","69.8","7.5",63,51,13,5,0,0,5,7.9,7,11.1,3.08325,0.24794,0.72196,-0.43835,"94.7",137,50.98039215686274,9.803921568627452,7.936507936507936,5.74,3.24,0.11,2.05,0.397,5,"1.142268041",0.409,0.548,"-1.142268041",0,-0.011999999999999955,-0.122,-0.064,19.6,"29.2",13.86727221242088,-7.1187240789589,33.549649705432714,0.5465116279069767,37.55509211108701,34.783230841461474
