"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
54204,624431,"Trevino, Jose",54295,99.8,0.235,0.15,0.282,0.385,0.306,0.313,0.237,2870,12222,88.3,13.1,2306,89.4,89.37,6717,25456,28748,0,6.3,111,152,119,149,296,325,291,"59.906","-59.906","69.4","7.2",13761,9211,1856,586,32,396,3133,22.8,1221,8.9,2.2685,0.63002,0.35757,-0.15034,"91.7",155,38.436375531566895,7.436484570930106,4.95603517186251,5.79,-0.62,0.06,2.24,0.312,682,"-0.110519519",0.315,0.395,"0.110519519",-0.002,-0.0030000000000000027,-0.01,-0.007,26.4,"38.2",9.33469635637869,-0.9373327254076457,32.22776354131093,0.4800121753246753,37.486363415861334,30.13230876706301
54132,680777,"Jeffers, Ryan",54257,99.8,0.245,0.165,0.292,0.41,0.31,0.311,0.238,3096,12639,88.5,14.3,2229,88.7,88.98,6837,26794,27338,0.29999999999999716,6.47,111,151,117,149,298,327,293,"49.51","-49.51","69.7","7.2",13962,9549,1975,616,50,455,3242,23.2,1010,7.2,2.32096,0.63176,0.3424,-0.08766,"91.7",160,39.18649753642939,8.281790544082188,5.65821515542186,5.77,-1.47,0.04,2.31,0.306,790,"-0.091461612",0.302,0.41,"0.091461612",0.007,0.0040000000000000036,0,-0.001,25.5,"39.1",9.137171980127425,-0.3929844083380817,32.05826475775887,0.4915218010829296,36.868810869005245,29.701414568753606
53129,668939,"Rutschman, Adley",53253,99.8,0.248,0.155,0.295,0.402,0.311,0.316,0.243,3051,12322,88.6,12.2,2264,89.1,89.22,6348,25592,27537,0.10000000000000853,6.4,111,150,118,148,300,324,296,"41.048","-41.048","69.7","7.2",13640,9417,1989,615,52,395,3029,22.2,1061,7.8,2.31505,0.60918,0.2763,-0.11924,"91.7",157,39.806444751674995,8.039987238115495,5.542521994134898,5.99,-1.02,0.03,2.35,0.312,756,"-0.077261006",0.309,0.414,"0.077261006",0.005,0.0030000000000000027,-0.012,-0.005,24.8,"41.5",9.315254499099728,-0.1467397117196545,31.969903735799264,0.49032572383073497,37.60604598903321,29.80044682718952
50865,518595,"d'Arnaud, Travis",51128,99.5,0.241,0.151,0.295,0.392,0.306,0.307,0.235,2810,11670,88,12,2276,88.7,88.92,6770,24646,26219,0.20000000000000284,6.39,111,151,121,148,304,324,298,"94.072","-94.072","69.6","7.3",13017,8622,1870,504,46,390,3172,24.4,1081,8.3,2.41752,0.52842,0.26205,-0.07309,"91.6",155,38.482101348210136,7.264063226406322,4.801413536145041,5.82,-0.59,0.01,2.26,0.31,625,"-0.184944461",0.307,0.392,"0.184944461",0.006,0.0030000000000000027,0,-0.001,27.5,"38.5",9.485993862831295,-1.3919271586463429,32.59924542552692,0.4719950213371266,37.59133165142925,30.42651382831682
49998,643376,"Jansen, Danny",50167,99.7,0.245,0.161,0.292,0.406,0.312,0.312,0.239,2846,11623,89,13.2,2231,89.5,89.71,6098,24194,25804,0.20000000000000284,6.47,109,151,119,148,294,322,293,"16.479","-16.479","69.8","7.2",12863,8726,1850,543,25,428,2998,23.3,989,7.7,2.2307,0.66505,0.45507,-0.11223,"91.8",159,40.756108805901334,8.4716459197787,5.7140635932519634,5.73,-0.82,-0.03,2.35,0.31,735,"-0.032959318",0.306,0.409,"0.032959318",0.006,0.0040000000000000036,-0.003,0,25.2,"39.9",8.614749210174184,0.3059064935099307,31.54739694039805,0.48748425692695213,36.93814436914893,29.21888797778461
49843,543309,"Higashioka, Kyle",49970,99.7,0.23,0.156,0.279,0.385,0.296,0.301,0.231,2660,11590,87.7,12.9,2273,89.5,89.55,6626,24151,25692,0,6.39,112,151,117,149,297,325,293,"200.63","-200.63","69.7","7.2",12776,8522,1689,536,34,401,3166,24.8,939,7.3,2.27596,0.62283,0.37959,-0.06871,"91.6",153,37.882186282611265,7.93294770393106,5.2598622417031935,5.76,-0.96,0.08,2.29,0.293,672,"-0.402523925",0.296,0.389,"0.402523925",-0.001,-0.0030000000000000027,-0.004,-0.005,27.4,"38.2",10.002106928922741,-1.344606990903127,32.107829080434854,0.495923220655682,37.25538943081082,30.398859438405022
49631,595978,"Hedges, Austin",49746,99.8,0.238,0.157,0.288,0.395,0.305,0.31,0.236,2745,11546,88.6,12.2,2252,88.6,88.98,6055,23727,25904,0.4000000000000057,6.46,111,152,119,149,296,318,295,"102.031","-102.031","69.6","7.2",12799,8627,1737,587,39,382,3027,23.7,1011,7.9,2.3202,0.62698,0.1973,-0.02836,"91.7",156,39.70451372731503,8.364355514192647,5.6176263770607076,5.86,-1.02,0.08,2.36,0.304,719,"-0.205579174",0.304,0.405,"0.205579174",0.002,0,-0.01,-0.005,25.5,"41.5",8.681309612466578,-0.17159199075373255,31.898055550690607,0.4752475247524752,37.2530239145813,29.669597512344595
48650,605170,"Caratini, Victor",48802,99.7,0.235,0.169,0.282,0.405,0.31,0.309,0.232,2572,10937,87.9,12.6,2339,88.9,89.01,6060,22597,26053,0.09999999999999432,6.41,111,151,121,146,297,322,300,"35.419","-35.419","69.6","7.2",12269,8077,1617,480,52,423,2995,24.4,1037,8.5,2.39028,0.54601,0.25714,-0.06507,"91.6",154,38.425235966219574,7.811723795330352,5.126742195777977,5.7,-0.76,0.06,2.23,0.308,629,"-0.0728037",0.307,0.397,"0.0728037",0.003,0.0010000000000000009,0.008,0.001,26.8,"37.1",9.521821951687697,-1.0769193290867016,32.27643022775814,0.5026240458015268,37.12753175726859,30.420971558069766
46652,663743,"Fortes, Nick",46823,99.6,0.25,0.164,0.304,0.414,0.321,0.319,0.242,2668,10653,88.6,12.3,2264,89.6,89.53,5696,21973,24679,-0.09999999999999432,6.3,109,149,117,148,300,320,294,"-77.743","77.743","69.9","7.3",11923,8004,1684,579,51,354,2748,23,1005,8.4,2.31355,0.57743,0.43282,-0.13029,"91.9",152,40.546297456459094,8.194461846886355,5.48519667868825,5.8,0.12,-0.11,2.21,0.322,654,"0.166644517",0.317,0.413,"-0.166644517",0.008,0.0050000000000000044,0.001,0.002,25.9,"36.8",9.336921076985595,-0.6242560961379061,32.64442516195115,0.49621830045973603,36.94920537983896,29.997748392746885
46017,575929,"Contreras, Willson",46113,99.8,0.259,0.168,0.304,0.427,0.329,0.33,0.253,2747,10606,88.3,10.3,2258,88.1,88.19,5134,21275,24742,0.10000000000000853,6.34,111,151,116,150,300,320,298,"-153.757","153.757","69.9","7.2",11918,8219,1762,563,47,375,2515,21.1,1042,8.7,2.44073,0.54469,0.29844,-0.04681,"91.8",152,39.71180852362926,7.949688606667481,5.46232589360631,5.87,-1.08,0.08,2.25,0.33,651,"0.334130865",0.327,0.426,"-0.334130865",0.006,0.0030000000000000027,0.001,-0.001,24.1,"41.3",9.270829410210913,-0.140872209179237,32.73412760708521,0.48710296312086976,37.27251958293756,30.137052785755273
45907,672275,"Bailey, Patrick",46077,99.6,0.25,0.143,0.309,0.393,0.308,0.303,0.238,2667,10651,88.3,9,2193,89.1,89.35,5373,21578,24329,0.20000000000000284,6.47,110,149,119,148,296,323,296,"69.082","-69.082","69.2","7.2",11772,8017,1767,565,46,289,2743,23.3,869,7.4,2.55616,0.36427,0.36938,-0.10334,"91.9",146,39.04666583260353,7.45652445890154,5.0628610261637785,5.53,-1.05,0.07,2.33,0.313,596,"-0.150482497",0.303,0.387,"0.150482497",0.012,0.010000000000000009,0.006,0.005,24.9,"29.4",8.366904116931352,0.3206098262318227,32.57118010933771,0.4622153778462215,37.3519379775476,29.34358602419447
43176,543510,"McCann, James",43289,99.7,0.238,0.153,0.288,0.391,0.301,0.308,0.237,2404,10092,88,11.5,2253,89.6,89.89,5585,20842,22334,0.30000000000001137,6.46,112,152,117,149,299,325,298,"102.837","-102.837","69.5","7.2",11136,7539,1571,460,33,340,2659,23.9,820,7.4,2.25738,0.63443,0.39043,-0.08926,"91.6",154,38.66595801222429,8.13180972628222,5.495689655172414,5.78,-1.19,0.1,2.29,0.301,612,"-0.238180934",0.301,0.405,"0.238180934",0.001,0,-0.014,-0.007,26.8,"37.9",9.365366784558978,-0.6913848144465942,32.459688602784105,0.49335624284077895,37.4445206934233,30.026442737829043
42926,596142,"Sánchez, Gary",43058,99.7,0.24,0.158,0.289,0.398,0.312,0.312,0.233,2309,9614,87.9,13.4,2273,88.5,88.57,5511,20443,22483,0.09999999999999432,6.37,110,152,118,148,297,325,292,"0.249","-0.249","69.6","7.2",10853,7174,1510,423,30,346,2555,23.5,991,9.1,2.33948,0.62719,0.2965,-0.09109,"91.5",154,38.11257350882106,7.756930831699805,5.104579378973555,5.84,-0.64,0.04,2.29,0.317,554,"-0.000580068",0.312,0.398,"0.000580068",0.007,0.0050000000000000044,0,0,27,"41.2",9.561689335950115,-1.2114987871566878,32.83463571499787,0.4738145115216149,36.894151279734224,30.18756707865038
42258,681351,"O'Hoppe, Logan",42543,99.3,0.249,0.164,0.289,0.413,0.326,0.327,0.242,2361,9485,88.5,13,2180,88.7,88.61,5124,19973,22285,-0.10000000000000853,6.26,109,148,116,148,304,326,300,"-149.203","149.203","69.8","7.3",10858,7363,1530,453,33,345,2237,20.6,1131,10.4,2.30164,0.67149,0.42121,-0.20624,"91.9",155,39.466521502449645,8.49210669569951,5.746914717259164,5.92,-0.53,-0.04,2.29,0.334,624,"0.353076341",0.33,0.415,"-0.353076341",0.007,0.0040000000000000036,-0.002,-0.001,25.7,"41.2",9.79346605299782,-1.6951137016603528,32.43065278412548,0.495877168040944,37.42578613075919,30.363886266293033
41136,518735,"Grandal, Yasmani",41225,99.8,0.247,0.154,0.303,0.401,0.315,0.309,0.232,2290,9266,88.3,12.9,2290,89.9,90.19,5329,19794,21342,0.29999999999999716,6.42,110,150,113,148,300,323,296,"-22.831","22.831","69.4","7.2",10410,6872,1520,420,46,304,2493,23.9,926,8.9,2.18114,0.68005,0.32308,-0.09262,"91.6",158,39.08414758640805,7.6564095085314285,5.043227665706052,5.86,-1.17,0.13,2.3,0.32,525,"0.055501264",0.309,0.391,"-0.055501264",0.015,0.01100000000000001,0.01,0.006,26.9,"41.2",8.381758061775097,-0.3232138386443677,32.47102543764484,0.4667953047113684,36.83495299070004,29.433695762156557
40745,657136,"Wong, Connor",40929,99.6,0.25,0.154,0.296,0.405,0.315,0.314,0.241,2380,9505,88.3,12,2250,89,89.18,4862,19696,21049,0.20000000000000284,6.45,110,150,116,148,288,323,294,"-2.413","2.413","69.5","7.2",10617,7301,1577,458,26,319,2305,21.7,873,8.2,2.44039,0.48863,0.26524,-0.1038,"91.7",152,38.501646542261255,7.4643249176728865,5.123857963643213,5.66,-0.86,0.06,2.29,0.32,544,"0.005922199",0.313,0.403,"-0.005922199",0.009,0.007000000000000006,0.002,0.001,24.7,"35.9",9.252991734102613,-0.6684028041342636,32.64941218646708,0.4909440378502255,36.899151626294675,29.878528654349047
40379,666310,"Naylor, Bo",40501,99.7,0.238,0.16,0.285,0.398,0.309,0.317,0.241,2177,9143,89,14,2225,88.3,88.86,4956,19182,21197,0.6000000000000085,6.65,111,149,121,148,298,319,297,"32.131","-32.131","69.3","7.2",10247,6888,1376,451,39,311,2356,23,904,8.8,2.35918,0.62456,0.1714,-0.06795,"91.8",161,40.53503925559755,7.894736842105263,5.299111935200546,5.79,-1.07,0.04,2.35,0.311,543,"-0.079573541",0.315,0.408,"0.079573541",-0.003,-0.0040000000000000036,-0.01,-0.008,25.8,"41.4",9.290270582821663,-1.2468764789939315,32.061658168507854,0.4703877043970648,37.03280930151112,30.241572014484685
40270,543228,"Gomes, Yan",40378,99.7,0.238,0.166,0.282,0.404,0.311,0.322,0.244,2185,9168,88.1,12.4,2232,88.4,88.45,4929,19028,21242,0.09999999999999432,6.31,110,151,117,150,301,323,294,"7.855","-7.855","69.3","7.2",10260,6910,1385,424,29,347,2349,22.9,883,8.6,2.30325,0.67019,0.25766,-0.11473,"91.7",156,39.04844792573252,8.311575282854657,5.5847953216374275,5.89,-0.64,-0.02,2.27,0.311,573,"-0.019505836",0.318,0.42,"0.019505836",-0.006,-0.007000000000000006,-0.016,-0.011,25.9,"41.9",9.067873254460178,-0.9040350423535163,32.762088966545925,0.4616691441919728,37.611510125813126,30.540150495200923
39489,672515,"Moreno, Gabriel",39639,99.6,0.251,0.169,0.293,0.42,0.32,0.33,0.255,2309,9204,89.1,11.9,2248,89.3,89.6,4583,18782,20707,0.29999999999999716,6.46,111,149,119,148,300,319,295,"-43.015","43.015","69.9","7.2",10223,7134,1440,496,58,315,2148,21,848,8.3,2.26309,0.63867,0.38676,-0.1327,"92.0",158,41.117820530824325,8.594298553573937,5.986501027095764,5.74,-1.27,0,2.24,0.318,612,"0.108929069",0.323,0.435,"-0.108929069",-0.004,-0.0050000000000000044,-0.015,-0.01,24.4,"36.8",8.807858749440962,-0.5771683223369034,33.099022932977476,0.4894458059925686,37.057293338234274,29.806644823080553
38980,673237,"Diaz, Yainer",39057,99.8,0.23,0.157,0.279,0.387,0.306,0.308,0.229,2006,8739,88.4,13.2,2306,89.2,89.14,5118,18318,20662,-0.10000000000000853,6.42,110,149,116,148,296,325,296,"46.103","-46.103","69.6","7.2",9852,6404,1285,380,28,313,2422,24.6,919,9.3,2.35242,0.58046,0.2665,-0.08631,"91.7",154,39.29577464788732,8.10641627543036,5.257815671944783,5.84,-0.91,0.03,2.36,0.308,518,"-0.118273474",0.309,0.388,"0.118273474",0.001,-0.0010000000000000009,-0.001,-0.002,27.9,"42.0",9.894669031073567,-0.9692541616648013,31.79549282384286,0.4938927915954686,37.10653403372033,30.255864359461913
38978,624512,"McGuire, Reese",39098,99.7,0.246,0.17,0.294,0.415,0.316,0.317,0.239,2188,8898,88.9,13,2264,89,89.14,4745,18638,20340,0.09999999999999432,6.39,109,151,117,148,294,323,295,"-43.843","43.843","69.4","7.2",9891,6670,1372,450,39,327,2307,23.3,795,8,2.31879,0.61803,0.28781,-0.10155,"91.8",159,40.919333032897704,8.742676881478143,5.884137094328177,5.81,-0.88,0.01,2.36,0.314,582,"0.1124814",0.31,0.415,"-0.1124814",0.007,0.0040000000000000036,0,-0.001,25.5,"40.0",9.179304162568052,-0.9673697265733762,32.48910024927234,0.4860552041403105,36.329189786429716,29.97617123252991
38690,682626,"Alvarez, Francisco",38800,99.7,0.235,0.139,0.288,0.373,0.306,0.316,0.238,2021,8607,88.1,11.7,2227,89.1,89.33,4703,18032,20658,0.20000000000000284,6.52,113,149,119,149,298,324,296,"70.772","-70.772","69.3","7.2",9782,6418,1358,384,28,251,2280,23.3,940,9.6,2.36347,0.56113,0.36872,-0.08722,"91.8",154,39.10597061581744,7.2210065645514225,4.722960539766919,5.75,-0.66,0.03,2.3,0.318,462,"-0.182920651",0.322,0.39,"0.182920651",-0.003,-0.0040000000000000036,-0.017,-0.01,26.1,"37.0",8.834200876996057,0.2931232528402058,32.55778576430399,0.47427845072528785,36.86200645273812,29.709535772209687
